recipe_id,recipe_code,cheese_type,variant_name,origin_style,aging_days,milk_type_required,fat_content_pct,moisture_pct,salt_pct,starter_culture,coagulation_method,yield_ratio_pct,shelf_life_days,certification,version,status,created_by,last_updated,notes
983523,RCP67978,Brie,Brie Artisan,American Style,30,Cow,35.5,20.5,1.56,Mesophilic,Acid,16.55,180,Organic,v2.0,In Review,CHEM-141,2020-10-30,Award-winning formula
459233,RCP64199,Mozzarella,Mozzarella Extra Aged,American Style,90,Buffalo,31.4,40.6,3.77,Natural,Rennet,12.81,90,None,v2.1,Archived,CHEM-148,2022-01-27,Export grade
721385,RCP96521,Ricotta,Ricotta Light,English Classic,365,Cow,31.2,31.9,1.0,Washed Rind,Rennet,20.32,365,None,v3.0,Active,CHEM-104,2019-06-02,Standard production
393706,RCP69705,Colby,Colby Artisan,Traditional Italian,0,Cow,12.5,31.7,1.85,Thermophilic,Rennet,20.26,90,Halal,v4.0,Archived,CHEM-144,2021-11-06,Standard production
754155,RCP84338,Parmesan,Parmesan Extra Aged,English Classic,365,Mixed,37.0,64.4,1.96,Mixed Culture,Heat-Acid,10.14,21,ISO22000,v4.0,Active,CHEM-127,2021-06-06,Pilot batch
131570,RCP52492,Mozzarella,Mozzarella Extra Aged,English Classic,90,Cow,36.0,46.4,1.37,Washed Rind,Rennet,12.44,90,Halal,v3.1,Discontinued,CHEM-112,2019-06-14,Review pending
557556,RCP35351,Brie,Brie Extra Aged,French Artisan,90,Cow,19.8,68.2,2.59,Washed Rind,Rennet,12.53,30,None,v2.1,Archived,CHEM-117,2023-08-23,Award-winning formula
754165,RCP75245,Cheddar,Cheddar Young,American Style,90,Cow,39.6,66.1,3.28,Washed Rind,Enzymatic,16.68,30,ISO22000,v4.0,Active,CHEM-116,2019-01-19,Review pending
786932,RCP17975,Mozzarella,Mozzarella Classic,Traditional Italian,365,Cow,30.6,56.9,3.05,Thermophilic,Acid,9.9,730,None,v3.1,Active,CHEM-116,2021-06-22,Export grade
393716,RCP18131,Ricotta,Ricotta Light,Indonesian Local,60,Cow,28.8,65.0,1.86,Washed Rind,Rennet,14.58,365,Halal,v2.1,In Review,CHEM-109,2021-01-03,Standard production
688633,RCP81801,Emmental,Emmental Classic,Traditional Italian,365,Cow,44.3,50.4,3.3,Natural,Heat-Acid,17.6,60,ISO22000,v1.1,Active,CHEM-138,2019-06-16,Export grade
819706,RCP37725,Parmesan,Parmesan Premium,Fusion Modern,30,Cow,45.0,35.7,1.27,Thermophilic,Acid,18.4,30,Halal+Organic,v1.1,Archived,CHEM-110,2022-01-12,Review pending
229888,RCP35583,Cheddar,Cheddar Classic,Dutch Heritage,30,Buffalo,24.3,26.8,2.7,Washed Rind,Rennet,13.39,180,Organic,v3.0,Archived,CHEM-132,2019-07-26,Domestic market
786947,RCP26347,Parmesan,Parmesan Classic,Swiss Alpine,0,Cow,15.2,74.5,1.16,Natural,Rennet,16.73,30,None,v3.1,In Review,CHEM-125,2024-05-03,Standard production
557574,RCP30382,Mozzarella,Mozzarella Artisan,Dutch Heritage,90,Cow,20.5,35.5,1.38,Mold-Ripened,Rennet,21.72,30,Halal,v2.1,Active,CHEM-106,2019-10-17,Review pending
819721,RCP57269,Gouda,Gouda Classic,American Style,30,Buffalo,30.5,71.1,1.15,Mesophilic,Acid,8.49,21,Kosher,v2.1,Active,CHEM-149,2020-04-18,Pilot batch
393741,RCP10428,Cheddar,Cheddar Light,Fusion Modern,90,Cow,15.8,52.7,3.41,Natural,Rennet,8.09,30,None,v4.0,Active,CHEM-141,2022-06-20,Standard production
590362,RCP81679,Emmental,Emmental Artisan,English Classic,0,Cow,43.7,34.6,2.6,Washed Rind,Acid,18.31,365,Kosher,v3.1,Discontinued,CHEM-138,2022-10-30,Seasonal only
623132,RCP25015,Gouda,Gouda Extra Aged,Swiss Alpine,60,Goat,40.3,39.8,2.88,Mesophilic,Rennet,12.3,730,Halal,v1.0,Archived,CHEM-103,2021-08-22,Export grade
328224,RCP48940,Mozzarella,Mozzarella Light,Indonesian Local,0,Mixed,16.0,68.3,0.61,Mesophilic,Acid,15.94,90,None,v1.1,Active,CHEM-130,2020-08-18,High demand
328230,RCP26311,Mozzarella,Mozzarella Artisan,Traditional Italian,365,Cow,44.3,59.6,1.11,Natural,Acid,19.05,180,Halal,v1.1,Archived,CHEM-134,2021-12-18,Export grade
590396,RCP46024,Mozzarella,Mozzarella Bold,Traditional Italian,365,Mixed,20.7,63.0,3.22,Mesophilic,Rennet,20.73,60,None,v4.0,In Review,CHEM-131,2021-08-01,Pilot batch
459326,RCP53745,Emmental,Emmental Artisan,Traditional Italian,730,Mixed,37.3,62.7,1.65,Natural,Heat-Acid,10.55,180,None,v4.0,Archived,CHEM-104,2019-11-11,Award-winning formula
328255,RCP57502,Brie,Brie Artisan,American Style,0,Cow,34.9,59.6,0.51,Mixed Culture,Acid,18.59,90,None,v2.1,Active,CHEM-140,2019-02-14,Export grade
950846,RCP90512,Mozzarella,Mozzarella Light,Traditional Italian,365,Mixed,13.7,38.1,1.27,Mixed Culture,Rennet,17.46,180,ISO22000,v2.1,Active,CHEM-145,2019-05-15,Review pending
983618,RCP19088,Parmesan,Parmesan Bold,American Style,60,Cow,40.6,26.7,3.3,Thermophilic,Acid,18.2,365,Kosher,v2.1,Archived,CHEM-108,2020-02-19,Review pending
754243,RCP21491,Emmental,Emmental Extra Aged,Indonesian Local,60,Cow,39.5,66.4,1.88,Natural,Rennet,11.71,730,Organic,v2.1,Active,CHEM-105,2023-03-02,High demand
524867,RCP36693,Ricotta,Ricotta Bold,English Classic,90,Cow,31.4,37.4,0.64,Washed Rind,Rennet,18.03,14,Halal,v2.1,Active,CHEM-108,2020-12-25,Review pending
524869,RCP74582,Gouda,Gouda Young,American Style,90,Cow,27.7,52.1,2.63,Thermophilic,Rennet,15.85,14,Halal,v2.1,Discontinued,CHEM-115,2021-02-08,Review pending
721479,RCP31343,Emmental,Emmental Bold,Traditional Italian,365,Cow,13.8,34.9,3.63,Thermophilic,Rennet,11.52,730,Organic,v1.0,Active,CHEM-106,2021-01-03,Export grade
590415,RCP45842,Cheddar,Cheddar Extra Aged,French Artisan,90,Cow,37.2,22.3,1.5,Mesophilic,Rennet,14.81,730,Organic,v3.1,Active,CHEM-143,2024-12-21,Domestic market
655956,RCP68130,Camembert,Camembert Extra Aged,Fusion Modern,30,Cow,22.2,47.0,1.24,Mixed Culture,Rennet,13.74,14,None,v1.1,Archived,CHEM-126,2021-09-11,Seasonal only
885338,RCP36026,Ricotta,Ricotta Bold,Dutch Heritage,0,Cow,30.4,35.7,0.64,Mixed Culture,Acid,19.54,180,ISO22000,v1.1,Archived,CHEM-141,2024-06-28,High demand
229978,RCP92556,Colby,Colby Classic,Traditional Italian,30,Cow,43.4,52.6,2.71,Mesophilic,Rennet,13.52,180,Kosher,v1.1,Discontinued,CHEM-131,2024-04-08,Review pending
197213,RCP25657,Emmental,Emmental Premium,English Classic,90,Cow,20.0,44.9,1.68,Mixed Culture,Acid,18.11,365,None,v3.1,Active,CHEM-136,2022-10-19,Review pending
131686,RCP50283,Cheddar,Cheddar Artisan,French Artisan,60,Sheep,26.1,55.2,3.61,Mold-Ripened,Rennet,9.79,180,Halal+Organic,v2.0,Active,CHEM-118,2022-10-13,Standard production
557672,RCP45086,Brie,Brie Light,Traditional Italian,90,Cow,44.2,34.9,2.93,Natural,Rennet,8.1,30,Halal,v1.0,Active,CHEM-121,2021-09-28,Pilot batch
623210,RCP89900,Cheddar,Cheddar Extra Aged,Traditional Italian,0,Cow,31.4,68.6,1.84,Mesophilic,Rennet,20.06,90,Halal,v2.1,Archived,CHEM-140,2019-05-30,Domestic market
623217,RCP11839,Mozzarella,Mozzarella Reserve,American Style,0,Goat,27.0,55.3,3.9,Natural,Acid,10.51,60,Halal,v2.0,Archived,CHEM-129,2024-04-26,Seasonal only
393842,RCP41907,Camembert,Camembert Extra Aged,French Artisan,30,Cow,33.8,59.9,2.4,Washed Rind,Rennet,12.18,21,Organic,v4.0,Experimental,CHEM-145,2022-01-21,Award-winning formula
983668,RCP81078,Gouda,Gouda Premium,Dutch Heritage,0,Cow,23.9,65.9,2.87,Natural,Rennet,14.41,30,Halal,v4.0,Archived,CHEM-112,2019-02-06,Standard production
393845,RCP97054,Cheddar,Cheddar Artisan,English Classic,30,Cow,23.3,34.1,1.61,Thermophilic,Rennet,17.05,14,None,v3.0,Active,CHEM-135,2023-01-02,Pilot batch
623222,RCP82410,Cheddar,Cheddar Classic,Traditional Italian,0,Goat,44.5,73.3,0.76,Washed Rind,Rennet,16.3,30,ISO22000,v2.0,Active,CHEM-144,2021-10-12,Award-winning formula
328311,RCP37184,Cheddar,Cheddar Light,Indonesian Local,60,Cow,12.5,60.5,2.57,Mold-Ripened,Heat-Acid,14.41,730,None,v3.1,Active,CHEM-150,2020-03-11,Export grade
819828,RCP23931,Brie,Brie Artisan,Traditional Italian,0,Cow,18.8,70.1,1.02,Mesophilic,Enzymatic,12.95,30,Halal,v4.0,Active,CHEM-140,2020-09-03,Export grade
918138,RCP55886,Camembert,Camembert Classic,American Style,90,Cow,15.5,62.9,1.84,Mesophilic,Heat-Acid,15.55,14,Halal,v1.1,Archived,CHEM-135,2020-06-20,Standard production
688762,RCP48447,Colby,Colby Artisan,Traditional Italian,60,Cow,30.1,59.8,3.32,Mesophilic,Enzymatic,14.38,90,ISO22000,v2.1,Active,CHEM-115,2023-05-29,Award-winning formula
688765,RCP53858,Gouda,Gouda Extra Aged,Dutch Heritage,30,Cow,22.0,47.4,3.83,Mesophilic,Rennet,11.44,14,Kosher,v2.0,Active,CHEM-107,2023-03-14,Export grade
656000,RCP60005,Cheddar,Cheddar Bold,American Style,90,Cow,16.7,49.1,1.36,Mold-Ripened,Enzymatic,9.5,180,Halal,v2.0,Archived,CHEM-134,2021-06-30,Domestic market
656004,RCP48738,Swiss,Swiss Classic,American Style,60,Cow,33.7,41.8,0.8,Mixed Culture,Rennet,21.22,180,Halal,v1.0,In Review,CHEM-108,2024-04-01,Award-winning formula
590469,RCP65356,Cheddar,Cheddar Extra Aged,American Style,180,Cow,37.4,34.3,3.32,Natural,Heat-Acid,18.72,180,Organic,v4.0,Active,CHEM-134,2020-12-07,Domestic market
721544,RCP69117,Gouda,Gouda Extra Aged,English Classic,365,Cow,40.1,55.2,3.67,Mesophilic,Enzymatic,8.33,180,Halal,v1.1,Active,CHEM-125,2023-09-14,Standard production
623241,RCP63137,Gouda,Gouda Young,Swiss Alpine,30,Cow,27.4,50.7,1.13,Mold-Ripened,Rennet,16.33,365,ISO22000,v1.1,Active,CHEM-133,2021-08-09,Export grade
754315,RCP59723,Parmesan,Parmesan Extra Aged,French Artisan,365,Cow,12.1,48.2,3.67,Washed Rind,Rennet,8.48,30,Halal,v1.0,Active,CHEM-112,2023-01-22,High demand
262797,RCP61773,Parmesan,Parmesan Bold,English Classic,180,Cow,15.7,73.0,0.76,Washed Rind,Rennet,13.27,730,Kosher,v2.0,Archived,CHEM-126,2022-04-14,Award-winning formula
852631,RCP44765,Mozzarella,Mozzarella Bold,Swiss Alpine,365,Cow,26.6,32.2,1.56,Thermophilic,Rennet,15.16,90,None,v3.0,Active,CHEM-131,2023-08-19,Review pending
230041,RCP94999,Parmesan,Parmesan Bold,American Style,90,Cow,25.1,28.6,3.22,Mesophilic,Acid,20.38,90,Halal,v2.1,Active,CHEM-125,2024-12-01,High demand
230045,RCP87630,Brie,Brie Bold,Indonesian Local,90,Cow,29.0,56.5,0.8,Natural,Rennet,18.06,30,Halal,v2.0,Archived,CHEM-149,2023-07-01,Export grade
918174,RCP90320,Ricotta,Ricotta Classic,Fusion Modern,180,Cow,35.4,34.2,1.99,Mold-Ripened,Rennet,18.78,180,ISO22000,v4.0,Discontinued,CHEM-106,2024-01-10,Award-winning formula
230058,RCP75907,Gouda,Gouda Young,Swiss Alpine,365,Cow,20.8,33.9,0.67,Mesophilic,Rennet,15.5,21,None,v3.1,Active,CHEM-141,2022-04-08,High demand
885422,RCP54777,Camembert,Camembert Premium,American Style,180,Cow,23.8,24.1,1.78,Washed Rind,Rennet,15.11,365,None,v4.0,Archived,CHEM-144,2022-01-30,Seasonal only
918199,RCP62062,Brie,Brie Extra Aged,English Classic,90,Cow,14.5,65.4,0.73,Mixed Culture,Heat-Acid,18.63,730,Halal,v1.0,Active,CHEM-109,2021-04-08,Domestic market
262840,RCP11352,Ricotta,Ricotta Young,Dutch Heritage,30,Cow,25.2,31.9,2.26,Mold-Ripened,Rennet,20.47,30,Organic,v1.1,Active,CHEM-121,2019-11-16,Seasonal only
656057,RCP98428,Cheddar,Cheddar Extra Aged,French Artisan,0,Cow,17.1,49.0,4.0,Washed Rind,Acid,15.49,21,Halal+Organic,v3.0,Archived,CHEM-115,2019-12-06,Award-winning formula
983744,RCP78854,Mozzarella,Mozzarella Light,Swiss Alpine,30,Goat,27.1,35.3,3.37,Mold-Ripened,Enzymatic,8.25,60,ISO22000,v2.1,Active,CHEM-124,2021-02-26,High demand
623300,RCP81580,Brie,Brie Extra Aged,English Classic,365,Mixed,35.8,72.4,0.53,Mesophilic,Rennet,16.74,30,None,v2.0,Active,CHEM-142,2021-12-04,Domestic market
426693,RCP11409,Mozzarella,Mozzarella Premium,Indonesian Local,180,Cow,44.4,24.3,0.82,Washed Rind,Enzymatic,9.69,14,Organic,v2.0,Active,CHEM-123,2023-09-20,Award-winning formula
492228,RCP51864,Mozzarella,Mozzarella Extra Aged,Dutch Heritage,30,Cow,36.3,34.9,2.52,Mixed Culture,Acid,15.97,365,ISO22000,v3.0,Discontinued,CHEM-135,2020-10-27,Seasonal only
426692,RCP47230,Mozzarella,Mozzarella Young,English Classic,0,Goat,22.1,70.8,2.75,Thermophilic,Rennet,16.94,21,None,v4.0,Active,CHEM-127,2023-03-29,Review pending
918212,RCP64423,Mozzarella,Mozzarella Extra Aged,Indonesian Local,365,Cow,33.0,49.5,2.53,Natural,Acid,17.77,30,Halal,v1.1,Active,CHEM-137,2019-08-21,Award-winning formula
950987,RCP11809,Cheddar,Cheddar Reserve,Fusion Modern,60,Sheep,18.5,27.0,0.94,Mold-Ripened,Rennet,17.84,60,Halal,v3.0,Active,CHEM-135,2022-01-01,High demand
983756,RCP91365,Cheddar,Cheddar Artisan,American Style,0,Buffalo,18.8,68.6,3.21,Mesophilic,Rennet,19.97,730,Halal,v1.1,Active,CHEM-106,2022-04-23,Seasonal only
557776,RCP83073,Cheddar,Cheddar Artisan,Fusion Modern,0,Buffalo,26.1,62.7,1.91,Mixed Culture,Heat-Acid,9.31,60,Halal+Organic,v4.0,Archived,CHEM-114,2022-07-20,Domestic market
459474,RCP28206,Mozzarella,Mozzarella Premium,American Style,30,Goat,25.1,74.9,0.87,Mixed Culture,Acid,11.18,60,Halal,v3.0,Active,CHEM-118,2022-03-16,Pilot batch
754392,RCP93544,Ricotta,Ricotta Young,Fusion Modern,0,Cow,17.7,26.5,1.95,Thermophilic,Heat-Acid,13.31,21,Halal+Organic,v3.0,Discontinued,CHEM-126,2023-12-14,Export grade
885465,RCP74404,Cheddar,Cheddar Classic,Traditional Italian,0,Cow,16.9,53.4,2.07,Natural,Acid,10.35,14,Halal,v2.0,Active,CHEM-119,2023-02-14,Pilot batch
230109,RCP48011,Cheddar,Cheddar Artisan,French Artisan,730,Cow,23.8,45.2,0.63,Natural,Acid,15.98,21,Kosher,v2.1,Archived,CHEM-144,2019-02-08,Pilot batch
164578,RCP28032,Colby,Colby Artisan,English Classic,0,Cow,15.3,33.8,2.75,Mold-Ripened,Enzymatic,14.62,30,None,v4.0,Active,CHEM-107,2022-09-02,High demand
688871,RCP38280,Brie,Brie Extra Aged,Traditional Italian,0,Cow,37.0,71.7,1.32,Thermophilic,Rennet,20.19,14,Halal,v3.1,Active,CHEM-113,2022-04-12,Award-winning formula
164589,RCP69505,Brie,Brie Premium,Indonesian Local,365,Cow,42.8,65.2,1.75,Mold-Ripened,Rennet,20.21,14,None,v3.0,Active,CHEM-133,2023-07-28,Award-winning formula
164590,RCP44860,Colby,Colby Premium,Dutch Heritage,90,Cow,19.2,65.7,0.82,Mixed Culture,Rennet,20.85,180,Halal,v1.0,Archived,CHEM-112,2023-06-21,Award-winning formula
295662,RCP19557,Swiss,Swiss Bold,French Artisan,180,Buffalo,35.4,27.9,1.08,Mesophilic,Rennet,16.85,180,Halal,v4.0,Archived,CHEM-118,2020-09-29,Domestic market
885488,RCP54429,Parmesan,Parmesan Artisan,Traditional Italian,365,Cow,39.1,51.2,1.06,Mold-Ripened,Rennet,12.15,21,Halal,v3.1,Active,CHEM-117,2020-02-11,Standard production
590576,RCP83604,Brie,Brie Artisan,Indonesian Local,365,Cow,22.5,58.3,1.93,Washed Rind,Rennet,20.92,30,Halal,v3.0,Experimental,CHEM-131,2019-11-04,Seasonal only
361207,RCP95878,Mozzarella,Mozzarella Classic,English Classic,30,Cow,32.7,50.9,0.86,Mesophilic,Acid,11.01,90,Halal,v2.0,Discontinued,CHEM-117,2022-12-04,Pilot batch
951033,RCP49211,Parmesan,Parmesan Classic,Swiss Alpine,90,Cow,37.8,39.6,0.55,Mold-Ripened,Rennet,11.4,30,Kosher,v1.1,Active,CHEM-133,2022-04-04,Domestic market
787194,RCP48355,Cheddar,Cheddar Light,American Style,60,Mixed,19.8,51.1,2.01,Mesophilic,Acid,17.47,90,Halal,v1.0,In Review,CHEM-127,2023-05-18,High demand
590586,RCP42398,Swiss,Swiss Light,Fusion Modern,60,Cow,18.2,71.3,3.07,Thermophilic,Acid,14.8,21,Organic,v3.0,Archived,CHEM-138,2023-01-28,Seasonal only
721661,RCP21152,Mozzarella,Mozzarella Classic,Swiss Alpine,365,Goat,34.8,65.8,2.43,Thermophilic,Acid,14.1,30,ISO22000,v2.1,Active,CHEM-141,2019-12-02,Pilot batch
721663,RCP91259,Ricotta,Ricotta Bold,American Style,0,Mixed,34.6,55.4,2.23,Mesophilic,Rennet,13.49,365,Organic,v2.0,Active,CHEM-145,2020-03-02,High demand
459523,RCP17718,Ricotta,Ricotta Reserve,English Classic,0,Sheep,39.6,35.3,3.07,Washed Rind,Rennet,12.08,21,None,v2.0,Archived,CHEM-128,2019-01-06,Export grade
951049,RCP69305,Mozzarella,Mozzarella Classic,Indonesian Local,30,Cow,39.4,45.0,3.18,Washed Rind,Rennet,20.02,14,Organic,v2.1,Archived,CHEM-109,2022-07-31,Award-winning formula
492299,RCP99068,Brie,Brie Young,Indonesian Local,60,Cow,19.4,59.0,2.93,Thermophilic,Rennet,20.9,730,Halal,v3.0,Active,CHEM-109,2019-10-29,Export grade
819981,RCP60875,Mozzarella,Mozzarella Premium,French Artisan,60,Goat,32.9,48.9,3.69,Mesophilic,Heat-Acid,21.99,30,Kosher,v2.1,Active,CHEM-110,2023-05-10,Standard production
262929,RCP64489,Parmesan,Parmesan Light,French Artisan,365,Cow,31.9,74.4,1.33,Mixed Culture,Rennet,20.36,30,Organic,v1.1,Archived,CHEM-150,2021-09-02,Seasonal only
230165,RCP32846,Brie,Brie Premium,English Classic,60,Goat,11.9,53.4,2.4,Mesophilic,Acid,14.96,90,None,v2.1,Active,CHEM-113,2022-11-30,Review pending
262934,RCP86546,Cheddar,Cheddar Light,Dutch Heritage,90,Cow,27.4,64.5,3.46,Mold-Ripened,Rennet,16.54,365,None,v4.0,Active,CHEM-120,2022-08-23,Export grade
230173,RCP64679,Swiss,Swiss Young,Fusion Modern,0,Cow,13.2,20.4,0.99,Mesophilic,Rennet,13.58,365,ISO22000,v2.1,Active,CHEM-133,2021-02-08,Domestic market
525088,RCP82825,Cheddar,Cheddar Young,Traditional Italian,30,Cow,37.9,23.2,2.55,Mold-Ripened,Rennet,10.38,180,Kosher,v4.0,Active,CHEM-114,2019-03-09,Seasonal only
820001,RCP34076,Brie,Brie Premium,American Style,365,Goat,30.9,50.2,2.84,Natural,Rennet,16.13,730,Kosher,v3.0,Active,CHEM-117,2022-07-29,Standard production
885538,RCP36296,Mozzarella,Mozzarella Classic,American Style,0,Cow,36.8,42.7,2.77,Natural,Rennet,17.36,180,Kosher,v2.0,Experimental,CHEM-135,2024-07-19,Export grade
852770,RCP76425,Mozzarella,Mozzarella Bold,French Artisan,30,Cow,30.6,36.9,1.74,Natural,Acid,18.99,30,None,v1.0,Active,CHEM-124,2019-05-04,Pilot batch
262949,RCP92315,Emmental,Emmental Reserve,Traditional Italian,90,Cow,23.1,33.7,0.79,Mixed Culture,Rennet,8.15,180,Halal,v1.0,Active,CHEM-131,2023-07-20,Standard production
459560,RCP44917,Emmental,Emmental Premium,Traditional Italian,30,Mixed,20.3,27.9,2.19,Washed Rind,Rennet,17.11,60,None,v2.0,Archived,CHEM-119,2022-11-23,Award-winning formula
885545,RCP87991,Cheddar,Cheddar Artisan,Indonesian Local,365,Cow,28.7,37.1,2.23,Washed Rind,Acid,18.33,21,Halal,v2.0,Active,CHEM-147,2022-07-29,Export grade
656173,RCP35652,Ricotta,Ricotta Extra Aged,English Classic,0,Goat,14.6,43.9,3.24,Washed Rind,Rennet,20.5,60,Kosher,v4.0,In Review,CHEM-119,2021-09-04,Award-winning formula
131886,RCP77453,Cheddar,Cheddar Artisan,American Style,0,Cow,23.3,33.9,0.73,Natural,Heat-Acid,9.21,365,None,v1.1,Active,CHEM-127,2022-01-12,Seasonal only
852782,RCP41427,Ricotta,Ricotta Extra Aged,French Artisan,90,Cow,10.7,65.5,3.06,Mold-Ripened,Rennet,11.48,30,Halal,v4.0,Active,CHEM-117,2021-04-01,Pilot batch
754481,RCP74973,Ricotta,Ricotta Artisan,Indonesian Local,180,Goat,19.1,24.2,1.74,Mold-Ripened,Acid,14.96,14,None,v2.0,Active,CHEM-117,2024-05-23,Award-winning formula
754490,RCP15473,Mozzarella,Mozzarella Bold,Swiss Alpine,0,Goat,15.6,47.4,2.58,Natural,Heat-Acid,10.16,180,None,v1.0,Discontinued,CHEM-129,2019-02-07,Seasonal only
656186,RCP24383,Ricotta,Ricotta Young,American Style,0,Cow,26.5,68.0,3.67,Mixed Culture,Acid,16.67,90,None,v2.1,Archived,CHEM-127,2023-09-07,Award-winning formula
721726,RCP51196,Gouda,Gouda Young,Swiss Alpine,30,Cow,27.8,60.0,1.26,Mesophilic,Rennet,11.71,60,Halal,v2.0,Active,CHEM-147,2023-12-29,Pilot batch
820035,RCP34653,Camembert,Camembert Extra Aged,American Style,60,Cow,32.3,58.1,3.12,Washed Rind,Rennet,13.02,180,Halal,v1.0,Active,CHEM-105,2020-04-21,Domestic market
885572,RCP86604,Mozzarella,Mozzarella Extra Aged,Fusion Modern,365,Cow,35.5,44.0,0.95,Mesophilic,Rennet,17.42,30,Halal,v3.1,Active,CHEM-150,2020-09-10,High demand
262983,RCP36301,Emmental,Emmental Artisan,Fusion Modern,30,Cow,41.1,31.3,3.12,Mold-Ripened,Acid,16.6,60,Halal,v4.0,Active,CHEM-141,2022-01-04,Export grade
525130,RCP99302,Ricotta,Ricotta Artisan,Dutch Heritage,90,Goat,13.2,54.1,3.97,Mold-Ripened,Acid,12.28,30,Halal,v1.0,Discontinued,CHEM-149,2022-05-13,Award-winning formula
295756,RCP34580,Cheddar,Cheddar Light,Indonesian Local,0,Cow,21.5,36.5,3.49,Natural,Enzymatic,19.21,90,Kosher,v3.1,Experimental,CHEM-111,2023-09-27,Pilot batch
426830,RCP84681,Cheddar,Cheddar Classic,French Artisan,90,Cow,13.7,58.0,1.99,Thermophilic,Rennet,15.87,90,Halal,v3.1,Active,CHEM-129,2024-01-06,Seasonal only
754510,RCP49179,Parmesan,Parmesan Artisan,Fusion Modern,90,Cow,23.7,43.6,1.02,Mold-Ripened,Rennet,15.75,365,None,v2.1,Discontinued,CHEM-150,2022-03-10,Award-winning formula
852821,RCP24487,Camembert,Camembert Premium,Indonesian Local,0,Cow,44.6,51.9,0.67,Mesophilic,Acid,19.14,90,None,v1.0,Experimental,CHEM-105,2021-03-31,Export grade
688989,RCP26755,Gouda,Gouda Bold,English Classic,90,Cow,36.9,48.7,2.54,Washed Rind,Rennet,16.94,60,Halal,v1.0,In Review,CHEM-106,2024-07-15,Standard production
263006,RCP37045,Camembert,Camembert Young,English Classic,60,Cow,11.5,60.4,0.63,Mold-Ripened,Rennet,9.98,90,Halal,v3.1,Archived,CHEM-124,2021-08-08,High demand
688991,RCP89230,Mozzarella,Mozzarella Young,Swiss Alpine,0,Mixed,41.6,71.2,1.32,Thermophilic,Rennet,14.23,30,None,v3.0,Discontinued,CHEM-135,2021-07-02,High demand
820066,RCP43018,Mozzarella,Mozzarella Young,Indonesian Local,60,Cow,17.5,61.1,1.71,Mixed Culture,Heat-Acid,21.05,730,None,v3.0,Archived,CHEM-130,2021-11-11,Seasonal only
197475,RCP32810,Cheddar,Cheddar Light,Traditional Italian,730,Cow,16.5,56.6,2.3,Thermophilic,Rennet,17.37,730,Halal,v2.0,Active,CHEM-141,2022-10-15,Domestic market
721763,RCP18557,Gouda,Gouda Extra Aged,Traditional Italian,365,Goat,28.2,34.5,1.77,Washed Rind,Heat-Acid,17.15,180,Halal,v4.0,Archived,CHEM-137,2021-03-15,Award-winning formula
426854,RCP98024,Gouda,Gouda Reserve,English Classic,0,Cow,16.8,41.6,1.2,Washed Rind,Rennet,8.56,21,Halal,v4.0,Active,CHEM-140,2019-07-16,Award-winning formula
131942,RCP44388,Mozzarella,Mozzarella Extra Aged,Indonesian Local,365,Cow,11.0,21.3,2.39,Mesophilic,Acid,13.57,90,Halal,v1.0,Active,CHEM-122,2024-12-17,Standard production
885607,RCP13259,Cheddar,Cheddar Artisan,American Style,0,Cow,14.6,33.3,0.67,Mesophilic,Acid,21.72,14,Halal+Organic,v2.1,Discontinued,CHEM-127,2019-10-08,Seasonal only
918376,RCP17523,Parmesan,Parmesan Extra Aged,American Style,180,Cow,26.3,28.2,0.7,Mixed Culture,Heat-Acid,15.91,180,Kosher,v3.0,Archived,CHEM-123,2019-12-21,Standard production
492398,RCP63278,Cheddar,Cheddar Artisan,Swiss Alpine,180,Cow,16.7,71.3,2.56,Mold-Ripened,Rennet,14.41,60,Halal,v1.0,In Review,CHEM-146,2023-04-17,Standard production
131951,RCP10380,Ricotta,Ricotta Light,Dutch Heritage,60,Cow,41.5,36.1,3.92,Mesophilic,Rennet,10.2,180,None,v3.0,Active,CHEM-101,2024-04-16,Export grade
656241,RCP99453,Mozzarella,Mozzarella Extra Aged,Dutch Heritage,60,Cow,42.4,25.1,3.38,Natural,Heat-Acid,10.78,21,Halal+Organic,v3.0,Active,CHEM-142,2019-12-27,Award-winning formula
525170,RCP84007,Mozzarella,Mozzarella Light,American Style,365,Cow,18.5,40.2,2.43,Washed Rind,Rennet,20.35,730,None,v4.0,Active,CHEM-105,2020-04-29,Standard production
689013,RCP49708,Gouda,Gouda Extra Aged,American Style,0,Buffalo,27.8,50.7,2.71,Mixed Culture,Acid,12.36,60,None,v3.0,Experimental,CHEM-119,2021-08-20,High demand
656248,RCP95882,Cheddar,Cheddar Classic,Dutch Heritage,30,Mixed,42.8,63.6,3.16,Thermophilic,Rennet,8.02,365,Halal,v1.0,Archived,CHEM-123,2020-04-14,Domestic market
754553,RCP94782,Cheddar,Cheddar Light,Indonesian Local,0,Cow,37.1,55.2,3.15,Mixed Culture,Rennet,19.12,90,Halal,v3.0,Active,CHEM-116,2024-06-16,Export grade
328570,RCP88793,Cheddar,Cheddar Young,Traditional Italian,90,Cow,30.4,43.4,1.02,Washed Rind,Acid,8.81,21,Halal,v1.0,Active,CHEM-121,2022-04-16,Award-winning formula
