equipment_id,asset_tag,equipment_name,equipment_type,manufacturer,model_number,serial_number,installation_date,last_maintenance_date,next_maintenance_due,plant_area,capacity_liters_hr,power_consumption_kw,status,maintenance_contract,asset_value_idr,depreciation_years,responsible_team,iot_enabled,notes
9765209,AST111164,Scherjon Pasteurizer Mini,Pasteurizer,Alfa Laval,MDL-1925-B,SN19320709,2021-10-06,2024-05-28,2025-03-30,Cold Storage,1055.0,480.4,Operational,Labour Only,8724100000.0,10,Engineering B,Yes,Recently overhauled
6488415,AST528614,Alfa Laval Homogenizer Max,Homogenizer,OMVE,MDL-7905-B,SN45668669,2010-09-21,2024-11-03,2026-09-08,Laboratory,10537.0,430.1,Decommissioned,Labour Only,2625550000.0,10,Operations,Yes,Aging unit
2490721,AST610813,Scherjon Dryer Max,Dryer,Pasilac,MDL-4434-D,SN35602382,2013-07-10,2016-06-24,2024-08-31,Laboratory,359.0,231.0,Operational,Labour Only,4074320000.0,5,Operations,Yes,Vibration issue
3146083,AST945304,Scherjon Filling Machine Elite,Filling Machine,Scherjon,MDL-7371-B,SN60027927,2019-01-17,2020-11-06,2024-11-18,Loading Dock,7426.0,98.0,Operational,Full Service,5982190000.0,10,Engineering A,Yes,Scheduled for replacement
1212771,AST843767,GEA Group CIP System Compact,CIP System,Feldmeier,MDL-9609-D,SN83719823,2011-09-20,2022-03-30,2024-12-10,Cold Storage,3007.0,55.1,Out of Service,Full Service,12810250000.0,7,External Contractor,Yes,Recently overhauled
3277160,AST521186,Feldmeier Pasteurizer Mini,Pasteurizer,GEA Group,MDL-1300-C,SN85719088,2016-07-19,2020-10-01,2024-12-18,Laboratory,418.0,112.3,Decommissioned,None,24001240000.0,5,External Contractor,No,Scheduled for replacement
5374315,AST771776,Krones Filling Machine Standard,Filling Machine,GEA Group,MDL-2124-E,SN56450288,2009-11-15,2009-12-01,2024-08-25,Loading Dock,3928.0,23.2,Operational,None,2794110000.0,5,Utilities,No,Scheduled for replacement
3277165,AST939875,Alfa Laval Homogenizer Max,Homogenizer,GEA Group,MDL-2422-A,SN61803483,2015-02-11,2017-06-10,2024-01-17,Cold Storage,472.0,345.1,Operational,Parts Only,3490470000.0,15,External Contractor,Yes,Good condition
8585582,AST822639,GEA Group UHT Unit Max,UHT Unit,Pasilac,MDL-8701-B,SN34162019,2006-03-25,2006-09-27,2025-03-12,Packaging,636.0,298.2,Operational,Extended Warranty,20436880000.0,7,Engineering B,Yes,Good condition
3244400,AST462748,GEA Group Centrifuge Industrial,Centrifuge,Paul Mueller,MDL-5955-A,SN61397843,2005-02-24,2017-08-13,2024-03-13,Processing,716.0,109.9,Out of Service,Full Service,51963260000.0,20,Utilities,Yes,Recently overhauled
9535863,AST116287,Pasilac Centrifuge Pro,Centrifuge,Tetra Pak,MDL-9515-A,SN22228878,2006-06-06,2023-02-08,2026-12-15,Cold Storage,2756.0,117.0,Operational,Extended Warranty,12500100000.0,20,External Contractor,Yes,Vibration issue
3473786,AST395330,Alfa Laval Pasteurizer Max,Pasteurizer,OMVE,MDL-4069-E,SN81177906,2021-04-14,2024-11-23,2026-06-20,Processing,3578.0,459.1,Operational,Full Service,6973870000.0,10,Utilities,No,Aging unit
5636478,AST930400,Krones Homogenizer Max,Homogenizer,Paul Mueller,MDL-7515-A,SN20361083,2006-05-07,2023-04-21,2025-09-19,Receiving,1121.0,237.4,Operational,Extended Warranty,19135620000.0,15,Engineering B,No,Aging unit
8978815,AST930341,Feldmeier Pasteurizer Mini,Pasteurizer,GEA Group,MDL-5732-B,SN10812768,2005-06-25,2014-11-03,2025-08-07,Loading Dock,2942.0,144.1,Operational,Parts Only,17018250000.0,7,Utilities,No,Scheduled for replacement
7537024,AST975446,Scherjon Homogenizer Pro,Homogenizer,Feldmeier,MDL-3527-E,SN91391486,2013-01-16,2023-07-03,2026-08-22,Laboratory,1271.0,410.7,Under Maintenance,None,56401110000.0,7,Operations,No,High performer
5046660,AST205309,Paul Mueller Vat Cheese Maker Plus,Vat Cheese Maker,Paul Mueller,MDL-6403-D,SN62405550,2013-08-03,2020-01-14,2026-06-07,Processing,2258.0,251.3,Standby,Full Service,1077030000.0,5,Utilities,Yes,Critical line
9240967,AST318837,Paul Mueller Vat Cheese Maker Mini,Vat Cheese Maker,GEA Group,MDL-8034-E,SN49294335,2014-06-26,2024-12-15,2025-08-16,Cold Storage,1828.0,53.8,Under Maintenance,Parts Only,11675010000.0,20,Engineering B,Yes,Critical line
1245590,AST166997,Scherjon Cooling Tank Compact,Cooling Tank,Feldmeier,MDL-9577-E,SN97267919,2014-03-23,2024-02-18,2026-11-06,Packaging,789.0,357.3,Operational,Full Service,3800570000.0,5,External Contractor,No,Vibration issue
9109914,AST838264,Feldmeier Dryer Industrial,Dryer,Paul Mueller,MDL-4412-A,SN14579865,2012-01-12,2018-04-07,2024-07-26,Aging Room,104.0,126.7,Operational,Full Service,69385330000.0,7,Operations,No,Backup unit
4063645,AST446225,Feldmeier Butter Churn Elite,Butter Churn,SPX Flow,MDL-9139-A,SN47758257,2007-09-02,2008-02-22,2025-06-03,Receiving,5800.0,341.1,Operational,Full Service,28086100000.0,20,Engineering B,No,Vibration issue
4719006,AST885274,Tetra Pak Pasteurizer Mini,Pasteurizer,Alfa Laval,MDL-2451-D,SN51745784,2012-09-30,2016-03-29,2024-09-17,Packaging,494.0,19.5,Operational,None,23542190000.0,10,Operations,Yes,Aging unit
6324639,AST460211,Tetra Pak Pasteurizer Compact,Pasteurizer,Alfa Laval,MDL-1524-A,SN96999116,2017-08-04,2022-04-12,2025-03-17,Processing,739.0,260.2,Decommissioned,Extended Warranty,17461130000.0,5,Operations,No,Scheduled for replacement
3047843,AST318481,Tetra Pak Filling Machine Industrial,Filling Machine,Paul Mueller,MDL-2211-E,SN21187270,2010-06-01,2011-06-25,2024-08-17,CIP Room,481.0,166.5,Operational,Extended Warranty,666400000.0,15,Engineering A,No,Backup unit
6357412,AST581730,Paul Mueller Cooling Tank Mini,Cooling Tank,OMVE,MDL-3084-B,SN83973913,2006-03-09,2022-08-01,2026-06-13,Aging Room,575.0,163.4,Under Maintenance,None,14168110000.0,15,Operations,Yes,Critical line
2785700,AST612289,Alfa Laval UHT Unit Industrial,UHT Unit,SPX Flow,MDL-4211-E,SN51947400,2006-03-14,2021-06-08,2024-04-28,Processing,1117.0,342.3,Operational,None,127740000.0,10,Operations,Yes,Aging unit
4456870,AST167160,SPX Flow Filling Machine Compact,Filling Machine,GEA Group,MDL-8030-E,SN72232928,2015-12-03,2020-02-24,2026-04-30,Packaging,1496.0,415.1,Operational,Full Service,675230000.0,7,Operations,No,Aging unit
8815015,AST657419,Pasilac Vat Cheese Maker Mini,Vat Cheese Maker,Tetra Pak,MDL-2086-D,SN35261522,2005-10-09,2015-01-22,2026-08-07,CIP Room,481.0,226.5,Under Maintenance,None,25761660000.0,5,Engineering A,Yes,Good condition
7700904,AST465075,Scherjon Pasteurizer Elite,Pasteurizer,Tetra Pak,MDL-7156-C,SN77002292,2017-07-21,2021-11-20,2024-12-25,Processing,838.0,15.5,Operational,None,3074880000.0,15,Operations,Yes,Vibration issue
1606055,AST535675,Paul Mueller Centrifuge Standard,Centrifuge,SPX Flow,MDL-1339-B,SN28283308,2019-09-23,2020-11-16,2026-11-06,Loading Dock,6002.0,447.5,Operational,Parts Only,139090000.0,15,Engineering B,No,Vibration issue
3309994,AST413751,Scherjon Vat Cheese Maker Elite,Vat Cheese Maker,Krones,MDL-4916-D,SN12730030,2009-06-09,2022-07-07,2025-04-23,Receiving,111.0,199.5,Operational,Full Service,110070460000.0,10,Engineering B,No,High performer
9699754,AST349202,Feldmeier Cooling Tank Standard,Cooling Tank,GEA Group,MDL-9656-C,SN11579046,2007-03-05,2010-11-12,2025-01-04,CIP Room,428.0,22.4,Operational,Full Service,2891440000.0,7,Utilities,Yes,High performer
2326960,AST252843,Feldmeier Dryer Max,Dryer,SPX Flow,MDL-4165-B,SN46110118,2009-09-07,2021-01-28,2025-07-28,Aging Room,2301.0,441.3,Under Maintenance,None,1515580000.0,5,Operations,Yes,Scheduled for replacement
1311156,AST528038,Scherjon CIP System Pro,CIP System,Scherjon,MDL-4102-B,SN42008923,2015-03-29,2018-08-07,2025-02-27,Loading Dock,534.0,58.6,Under Maintenance,Parts Only,3317630000.0,5,External Contractor,No,Critical line
1769913,AST655109,Scherjon Cooling Tank Industrial,Cooling Tank,Feldmeier,MDL-2306-E,SN98718493,2011-06-06,2020-02-15,2026-02-03,Aging Room,11280.0,204.8,Under Maintenance,Full Service,10962920000.0,7,Engineering A,Yes,Good condition
4850106,AST177743,Scherjon Pasteurizer Mini,Pasteurizer,Krones,MDL-8419-B,SN68282676,2022-02-11,2022-06-15,2026-03-22,CIP Room,599.0,469.1,Operational,None,1355500000.0,15,Engineering B,No,Recently overhauled
4096442,AST856266,Pasilac Homogenizer Max,Homogenizer,Alfa Laval,MDL-4487-B,SN38169577,2017-08-31,2018-12-25,2024-05-26,Loading Dock,269.0,473.9,Decommissioned,Parts Only,40254870000.0,5,External Contractor,Yes,High performer
7274940,AST495087,Alfa Laval Cooling Tank Standard,Cooling Tank,OMVE,MDL-1726-D,SN54517378,2013-10-27,2018-07-18,2026-03-26,Receiving,232.0,489.1,Operational,Labour Only,1547160000.0,15,Utilities,Yes,Backup unit
2884029,AST893810,Scherjon Dryer Pro,Dryer,OMVE,MDL-1973-C,SN45701944,2009-10-18,2013-05-11,2026-08-20,Aging Room,684.0,316.5,Operational,Labour Only,3720050000.0,5,Operations,No,Scheduled for replacement
1540543,AST613092,Alfa Laval UHT Unit Plus,UHT Unit,Feldmeier,MDL-7422-B,SN69012489,2007-05-18,2013-01-06,2026-12-16,Loading Dock,942.0,297.7,Decommissioned,Labour Only,35325000000.0,15,External Contractor,No,Recently overhauled
2195906,AST890973,Krones UHT Unit Compact,UHT Unit,Feldmeier,MDL-3520-B,SN51588672,2018-11-07,2019-06-16,2024-10-12,Cold Storage,930.0,235.9,Operational,Labour Only,1236490000.0,15,External Contractor,No,Recently overhauled
3604932,AST990040,Pasilac Filling Machine Mini,Filling Machine,Krones,MDL-2620-C,SN10193135,2015-07-11,2024-07-06,2026-10-19,CIP Room,1066.0,22.4,Out of Service,Labour Only,36072740000.0,10,External Contractor,No,Aging unit
9896389,AST964034,Paul Mueller Centrifuge Compact,Centrifuge,Alfa Laval,MDL-5328-A,SN35067160,2013-07-08,2023-03-14,2024-08-06,Cold Storage,1213.0,51.5,Under Maintenance,Full Service,344600000.0,5,Utilities,No,Aging unit
7209414,AST254346,Alfa Laval Vat Cheese Maker Mini,Vat Cheese Maker,Tetra Pak,MDL-4802-C,SN81336716,2010-10-17,2022-09-10,2024-06-29,Laboratory,8974.0,377.0,Operational,None,40076080000.0,7,Engineering A,No,Backup unit
2916806,AST144284,Alfa Laval Pasteurizer Elite,Pasteurizer,GEA Group,MDL-9144-E,SN14727021,2022-06-23,2022-08-31,2024-03-15,Laboratory,117.0,147.4,Under Maintenance,Full Service,3711920000.0,15,External Contractor,Yes,Good condition
2621897,AST500653,Alfa Laval Centrifuge Mini,Centrifuge,OMVE,MDL-4512-A,SN86854456,2022-10-19,2023-03-31,2025-12-02,Receiving,347.0,45.0,Operational,Full Service,4522340000.0,20,Utilities,Yes,Critical line
2621898,AST129135,Tetra Pak Cooling Tank Standard,Cooling Tank,Feldmeier,MDL-7715-D,SN39013297,2008-04-26,2012-09-08,2025-06-19,Packaging,1545.0,303.9,Operational,Parts Only,20967100000.0,15,Operations,No,Recently overhauled
4096459,AST641866,SPX Flow Cooling Tank Elite,Cooling Tank,Paul Mueller,MDL-2365-C,SN19290819,2014-07-28,2020-12-18,2025-07-11,Laboratory,284.0,308.4,Standby,Labour Only,6205090000.0,5,Engineering A,No,Scheduled for replacement
9863628,AST421225,OMVE Dryer Standard,Dryer,Pasilac,MDL-2021-E,SN40200567,2014-01-26,2018-01-13,2026-01-31,Processing,3787.0,252.8,Operational,Labour Only,1414260000.0,7,External Contractor,Yes,Critical line
3146193,AST716031,SPX Flow UHT Unit Mini,UHT Unit,Tetra Pak,MDL-3106-E,SN97362763,2022-03-29,2024-05-17,2025-06-20,Receiving,4143.0,252.1,Operational,Extended Warranty,1617840000.0,10,Engineering A,No,Aging unit
2032082,AST522903,Paul Mueller Centrifuge Industrial,Centrifuge,GEA Group,MDL-5353-E,SN16998261,2017-04-06,2021-08-11,2025-11-18,CIP Room,297.0,249.1,Standby,Extended Warranty,26299030000.0,20,Utilities,No,Backup unit
1475031,AST739880,Krones Vat Cheese Maker Max,Vat Cheese Maker,Pasilac,MDL-4210-E,SN45071938,2018-05-14,2024-04-27,2024-11-10,CIP Room,397.0,51.5,Operational,Full Service,16630980000.0,10,Engineering A,Yes,Good condition
7700952,AST613697,OMVE Vat Cheese Maker Max,Vat Cheese Maker,Scherjon,MDL-9215-D,SN47141155,2017-04-30,2018-05-21,2026-03-13,Processing,126.0,211.8,Under Maintenance,Full Service,347210000.0,5,Engineering B,Yes,Vibration issue
4096474,AST342777,Feldmeier CIP System Plus,CIP System,OMVE,MDL-2513-C,SN19035139,2018-11-07,2019-04-17,2025-08-31,Packaging,2067.0,80.6,Under Maintenance,Parts Only,7445550000.0,10,Engineering A,Yes,Vibration issue
7864798,AST641948,Alfa Laval Pasteurizer Compact,Pasteurizer,GEA Group,MDL-3427-A,SN92445767,2007-01-14,2023-11-04,2024-12-23,Loading Dock,8794.0,350.3,Operational,Parts Only,20674390000.0,5,Utilities,No,Recently overhauled
9241057,AST287717,Krones CIP System Compact,CIP System,SPX Flow,MDL-8310-A,SN84255631,2009-09-18,2009-12-18,2025-01-28,Cold Storage,3526.0,185.7,Operational,Labour Only,14296230000.0,15,Utilities,No,Aging unit
1114601,AST533216,Scherjon Homogenizer Compact,Homogenizer,OMVE,MDL-4279-E,SN82991400,2021-05-04,2023-10-17,2026-05-04,Laboratory,588.0,46.2,Operational,Labour Only,22533180000.0,5,Operations,No,Vibration issue
2687465,AST675272,Tetra Pak CIP System Max,CIP System,Pasilac,MDL-2452-C,SN49198966,2021-11-06,2022-04-17,2026-06-25,Loading Dock,844.0,455.4,Operational,Full Service,2121370000.0,7,External Contractor,No,Scheduled for replacement
9437675,AST437145,OMVE Pasteurizer Mini,Pasteurizer,Paul Mueller,MDL-9777-B,SN22847861,2009-01-19,2014-12-18,2024-11-19,Laboratory,466.0,106.3,Operational,Full Service,2501430000.0,5,Operations,Yes,High performer
7471602,AST642622,Paul Mueller Centrifuge Elite,Centrifuge,Tetra Pak,MDL-9479-A,SN61292687,2009-09-05,2014-08-05,2026-10-11,Processing,1187.0,471.0,Operational,Full Service,6083440000.0,10,Engineering A,Yes,High performer
9765363,AST254979,SPX Flow Centrifuge Pro,Centrifuge,SPX Flow,MDL-9098-E,SN69300879,2017-04-19,2022-05-18,2025-01-26,Receiving,173.0,269.5,Operational,Labour Only,15222120000.0,20,Engineering A,Yes,Vibration issue
1049078,AST650481,GEA Group Vat Cheese Maker Industrial,Vat Cheese Maker,OMVE,MDL-2358-E,SN50317453,2012-02-28,2015-07-05,2026-09-17,Cold Storage,490.0,155.2,Operational,Full Service,1073990000.0,10,Utilities,No,Backup unit
3342840,AST412853,Alfa Laval Pasteurizer Compact,Pasteurizer,GEA Group,MDL-1023-E,SN46445155,2009-12-11,2022-12-27,2025-01-23,Processing,881.0,36.6,Operational,None,6592520000.0,5,Engineering B,No,Scheduled for replacement
3244544,AST428393,Feldmeier Vat Cheese Maker Mini,Vat Cheese Maker,Krones,MDL-1494-A,SN23868315,2018-01-07,2024-01-08,2024-07-20,Packaging,1012.0,210.5,Operational,Full Service,22051570000.0,15,Engineering A,Yes,Recently overhauled
1737218,AST157348,Pasilac UHT Unit Industrial,UHT Unit,Tetra Pak,MDL-2061-C,SN93056601,2021-10-20,2023-12-02,2024-10-13,Cold Storage,1400.0,484.1,Decommissioned,Parts Only,22756260000.0,15,Engineering B,No,Recently overhauled
7700995,AST703816,GEA Group Centrifuge Elite,Centrifuge,Alfa Laval,MDL-2478-C,SN24058546,2021-04-11,2023-10-24,2024-12-05,Receiving,5155.0,453.9,Operational,Labour Only,16392350000.0,5,Engineering A,Yes,Vibration issue
8651269,AST370091,Scherjon Vat Cheese Maker Max,Vat Cheese Maker,Krones,MDL-3446-E,SN79640667,2008-02-15,2010-09-17,2024-08-13,Processing,4912.0,401.5,Operational,Full Service,10021000000.0,7,Engineering B,No,Critical line
6521352,AST781894,GEA Group Vat Cheese Maker Mini,Vat Cheese Maker,Alfa Laval,MDL-3277-E,SN34700550,2017-10-22,2023-03-25,2025-05-08,Loading Dock,2627.0,174.7,Operational,Parts Only,8890990000.0,10,Utilities,No,Critical line
8520201,AST299911,GEA Group Vat Cheese Maker Mini,Vat Cheese Maker,Pasilac,MDL-2634-D,SN92459398,2016-01-14,2023-11-27,2026-09-18,Aging Room,251.0,204.1,Operational,Full Service,1250510000.0,7,Utilities,No,Good condition
8487434,AST841178,GEA Group Vat Cheese Maker Industrial,Vat Cheese Maker,Tetra Pak,MDL-9712-C,SN71129894,2008-12-10,2020-07-20,2026-10-16,Aging Room,692.0,128.5,Under Maintenance,Full Service,2943210000.0,5,External Contractor,No,Backup unit
2753038,AST737141,Paul Mueller CIP System Industrial,CIP System,Krones,MDL-7249-E,SN14737878,2016-03-05,2019-11-30,2026-05-11,Receiving,1844.0,30.5,Operational,None,62880550000.0,5,External Contractor,No,Vibration issue
1245711,AST809843,Scherjon Filling Machine Compact,Filling Machine,Paul Mueller,MDL-9754-A,SN48599658,2022-12-03,2023-03-22,2024-09-27,Receiving,214.0,133.6,Operational,Labour Only,3470190000.0,10,External Contractor,Yes,Vibration issue
6095376,AST184625,Krones UHT Unit Compact,UHT Unit,OMVE,MDL-6903-D,SN65480459,2016-01-04,2020-07-21,2025-09-05,CIP Room,1945.0,246.5,Operational,Full Service,8513930000.0,5,Utilities,No,Vibration issue
3670545,AST496356,Feldmeier CIP System Industrial,CIP System,Tetra Pak,MDL-3409-B,SN67063496,2014-07-18,2024-08-06,2026-07-21,Processing,777.0,217.4,Out of Service,Full Service,14928000000.0,5,Utilities,No,Recently overhauled
2949650,AST104128,OMVE Dryer Pro,Dryer,Feldmeier,MDL-5731-E,SN13073724,2006-10-19,2008-11-26,2025-08-22,Receiving,578.0,26.1,Operational,None,33385600000.0,10,Utilities,Yes,Critical line
5440018,AST978987,Paul Mueller Dryer Plus,Dryer,GEA Group,MDL-5540-D,SN55439789,2005-03-28,2007-06-06,2026-06-16,Packaging,2695.0,166.3,Operational,Extended Warranty,206820000.0,5,Operations,Yes,Critical line
6849041,AST288685,SPX Flow Filling Machine Max,Filling Machine,Scherjon,MDL-1468-E,SN56359739,2018-10-19,2020-02-22,2025-04-08,CIP Room,1540.0,380.0,Standby,None,6738480000.0,5,Engineering A,Yes,High performer
1540628,AST983363,OMVE Dryer Industrial,Dryer,Pasilac,MDL-9092-B,SN34239805,2022-02-22,2022-07-30,2025-09-08,Processing,699.0,256.7,Operational,Labour Only,4885560000.0,5,Utilities,Yes,Scheduled for replacement
2818588,AST360372,Krones Homogenizer Compact,Homogenizer,Tetra Pak,MDL-8486-C,SN14898522,2014-02-12,2022-11-05,2025-07-25,Aging Room,3327.0,130.3,Operational,None,2225020000.0,5,Operations,No,Vibration issue
1409569,AST892232,Feldmeier Pasteurizer Standard,Pasteurizer,Alfa Laval,MDL-4478-D,SN44223239,2005-05-23,2015-08-24,2024-12-24,Processing,1104.0,248.1,Under Maintenance,Labour Only,12312490000.0,7,Operations,Yes,Aging unit
3867172,AST261715,Tetra Pak Pasteurizer Compact,Pasteurizer,Paul Mueller,MDL-7363-D,SN22163178,2011-11-26,2020-02-10,2025-01-17,Processing,58.0,406.9,Under Maintenance,None,596390000.0,5,Engineering A,Yes,Aging unit
2490917,AST853190,Krones Cooling Tank Industrial,Cooling Tank,OMVE,MDL-4595-E,SN57001344,2020-04-20,2021-09-29,2026-10-09,Processing,793.0,130.9,Standby,Full Service,21904010000.0,15,Utilities,No,High performer
6685222,AST287620,Alfa Laval Pasteurizer Max,Pasteurizer,Feldmeier,MDL-5751-C,SN94550026,2015-12-17,2023-03-10,2025-12-16,Receiving,1544.0,438.2,Operational,Labour Only,5391670000.0,5,Engineering A,Yes,Critical line
6881836,AST298731,Paul Mueller Pasteurizer Elite,Pasteurizer,SPX Flow,MDL-9432-C,SN31832766,2015-06-06,2022-09-13,2025-02-06,Cold Storage,563.0,60.5,Under Maintenance,Labour Only,32800400000.0,15,Engineering B,Yes,Vibration issue
5833265,AST429346,Alfa Laval CIP System Compact,CIP System,OMVE,MDL-8358-D,SN86389828,2012-09-14,2021-12-31,2026-08-14,Packaging,1663.0,374.9,Standby,None,10340280000.0,5,Engineering B,No,High performer
8618546,AST390393,Alfa Laval Centrifuge Pro,Centrifuge,Paul Mueller,MDL-2310-C,SN50226967,2008-04-04,2017-11-13,2024-10-03,Processing,315.0,106.3,Operational,None,9716040000.0,7,Operations,Yes,Recently overhauled
8290871,AST192361,Krones Cooling Tank Max,Cooling Tank,Scherjon,MDL-1140-D,SN20916024,2009-10-24,2019-03-18,2026-08-24,Laboratory,984.0,490.5,Operational,Full Service,7877220000.0,7,Operations,No,Recently overhauled
6226491,AST188864,OMVE Filling Machine Standard,Filling Machine,OMVE,MDL-7263-D,SN27484125,2007-11-01,2024-10-09,2025-12-04,Aging Room,5956.0,335.3,Operational,Labour Only,48942410000.0,20,Operations,Yes,Critical line
4522558,AST896032,OMVE Filling Machine Elite,Filling Machine,Pasilac,MDL-4836-C,SN67228258,2008-09-21,2014-01-07,2026-05-13,Aging Room,2156.0,307.3,Operational,Extended Warranty,9120750000.0,20,Utilities,Yes,Backup unit
9732672,AST298593,Feldmeier Homogenizer Mini,Homogenizer,SPX Flow,MDL-3706-A,SN45846441,2021-09-14,2023-10-06,2024-11-14,Aging Room,2152.0,43.6,Operational,Parts Only,2034030000.0,10,Utilities,No,Critical line
1507910,AST866639,SPX Flow Homogenizer Compact,Homogenizer,Krones,MDL-1663-E,SN31972768,2014-01-03,2018-10-25,2024-05-06,Packaging,5043.0,381.1,Under Maintenance,Labour Only,7264550000.0,7,Engineering B,Yes,Critical line
5931591,AST855662,Paul Mueller UHT Unit Elite,UHT Unit,Krones,MDL-1969-A,SN70303498,2018-01-09,2022-12-06,2025-08-03,Processing,173.0,412.5,Operational,None,5091940000.0,15,Engineering B,No,Critical line
3572299,AST165986,Paul Mueller Vat Cheese Maker Mini,Vat Cheese Maker,OMVE,MDL-6957-C,SN11998003,2016-03-05,2023-03-29,2026-11-26,Processing,306.0,365.1,Operational,None,50763390000.0,10,Utilities,Yes,Scheduled for replacement
2851404,AST356872,Pasilac Centrifuge Elite,Centrifuge,Paul Mueller,MDL-5709-E,SN62992157,2009-04-30,2024-06-13,2024-12-10,Receiving,5364.0,276.2,Operational,Parts Only,3065860000.0,5,Engineering B,No,Good condition
