product_id,sku,product_name,category,brand,unit_of_measure,unit_price_idr,fat_content_pct,protein_content_pct,shelf_life_days,storage_temp_c,country_of_origin,halal_certified,is_active,min_order_qty,weight_per_unit_g,barcode,supplier_code,launch_date,notes
71795113,SKU879012,CreamTop Cream Premium,Cream,AlpineGold,2L carton,37900.0,15.9,4.6,5,-20,Germany,Yes,Yes,12,370,2054770383451,SUP-152,2015-08-10,Best seller
81002922,SKU619414,LactoFresh Yogurt Regular,Yogurt,PureMilk,kg,23900.0,13.4,20.5,5,25,USA,Yes,No,24,250,8837240526162,SUP-178,2019-04-28,Seasonal
52068779,SKU978782,NaturaLac Fresh Milk Classic,Fresh Milk,WheyPro,250g pack,14300.0,36.8,25.5,90,-18,Indonesia,Yes,No,24,1000,3556423218701,SUP-131,2019-07-26,Award winner
60752302,SKU387084,PureMilk Whey Powder Organic,Whey Powder,AlpineGold,2L carton,37400.0,12.5,17.4,14,2,Netherlands,Yes,Yes,24,200,3902657615282,SUP-175,2019-03-07,Seasonal
34537908,SKU930848,PureMilk Fresh Milk Premium,Fresh Milk,PureMilk,500ml bottle,10800.0,39.7,1.6,14,20,Netherlands,Yes,Yes,10,200,6384406070239,SUP-166,2023-09-20,Low margin
18940345,SKU965732,LactoFresh Fresh Milk Premium,Fresh Milk,PureMilk,370g can,8700.0,35.7,4.9,90,2,USA,Yes,No,1,2000,5235280536920,SUP-123,2018-07-28,Domestic
45089212,SKU261550,PureMilk Fresh Milk Low-fat,Fresh Milk,CheeseCraft,kg,9400.0,27.2,21.1,90,6,France,Yes,Yes,10,25000,5034115026833,SUP-137,2023-06-20,Award winner
79036866,SKU168245,CreamTop Fresh Milk Regular,Fresh Milk,CreamTop,Liter,9000.0,29.0,8.5,21,-18,USA,Yes,Yes,1,250,3520835806258,SUP-169,2019-08-09,Best seller
94732742,SKU709508,LactoFresh Butter Classic,Butter,CreamTop,Liter,28700.0,2.2,10.5,7,8,Indonesia,Yes,Yes,100,500,7329144657778,SUP-107,2022-12-19,Low margin
77562313,SKU404285,NaturaLac UHT Milk Fortified,UHT Milk,WheyPro,500ml bottle,11600.0,19.2,20.3,5,-18,France,Yes,No,5,1000,1607756538772,SUP-171,2021-06-16,Domestic
75203020,SKU288071,CheeseCraft UHT Milk Organic,UHT Milk,LactoFresh,2L carton,8400.0,4.9,23.6,21,20,Indonesia,Yes,No,1,1000,1084628143830,SUP-175,2023-03-14,Low margin
97255885,SKU922419,LactoFresh Cream Low-fat,Cream,NaturaLac,500ml bottle,24300.0,26.2,14.3,5,6,France,Yes,Yes,5,250,7757468084877,SUP-160,2019-03-15,New launch
66617806,SKU469336,WheyPro Fresh Milk Organic,Fresh Milk,LactoFresh,500ml bottle,10200.0,23.5,24.0,5,8,Indonesia,Yes,No,100,370,5434983489731,SUP-136,2021-05-02,Export only
71434705,SKU928013,WheyPro Cheese Premium,Cheese,InfantPure,2L carton,61800.0,19.5,19.5,14,-18,Indonesia,Yes,No,100,1000,3975635078699,SUP-124,2023-12-21,Best seller
40436178,SKU143281,WheyPro Yogurt Organic,Yogurt,GreenPasture,200ml sachet,19200.0,18.2,10.4,90,20,Indonesia,Yes,Yes,10,200,1001926937879,SUP-161,2017-08-22,Low margin
58786259,SKU601619,AlpineGold Fresh Milk Premium,Fresh Milk,GreenPasture,1kg block,7500.0,21.8,12.7,730,15,Netherlands,Yes,Yes,10,25000,3609474574796,SUP-133,2021-05-30,Best seller
50004434,SKU602327,NaturaLac Fresh Milk Regular,Fresh Milk,CreamTop,25kg bag,14000.0,17.6,14.3,7,25,Netherlands,Yes,Yes,48,500,1274105126718,SUP-102,2016-04-16,Low margin
69042653,SKU987231,CheeseCraft Yogurt Full-cream,Yogurt,NaturaLac,25kg bag,20800.0,32.0,25.1,365,6,New Zealand,Yes,No,100,250,7374541167340,SUP-162,2021-04-09,Discontinued soon
48267741,SKU571449,InfantPure Butter Full-cream,Butter,CreamTop,Liter,26800.0,1.2,14.7,90,8,Netherlands,No,Yes,48,25000,2719952971247,SUP-159,2018-02-07,Discontinued soon
85524959,SKU116101,NaturaLac UHT Milk Regular,UHT Milk,AlpineGold,25kg bag,11300.0,28.6,8.3,14,-20,Indonesia,Yes,Yes,5,200,2014431375921,SUP-175,2021-12-02,Award winner
37159391,SKU562674,InfantPure Cheese Low-fat,Cheese,PureMilk,2L carton,66400.0,7.2,26.2,90,15,Indonesia,Yes,Yes,10,250,1519276616275,SUP-107,2015-10-09,Award winner
72155617,SKU438749,PureMilk Cheese Premium,Cheese,PureMilk,25kg bag,47400.0,16.2,2.6,14,20,Indonesia,Yes,Yes,100,400,3114683955278,SUP-171,2021-10-30,Seasonal
77332965,SKU256336,PureMilk Fresh Milk Premium,Fresh Milk,CheeseCraft,400g tin,12600.0,6.6,18.1,365,2,New Zealand,Yes,Yes,100,250,5348886163811,SUP-168,2019-06-26,Export only
37290471,SKU828069,LactoFresh Cream Organic,Cream,CheeseCraft,400g tin,28200.0,29.2,28.4,21,20,Germany,Yes,Yes,1,400,4577549664465,SUP-139,2020-11-09,Discontinued soon
59310571,SKU388757,AlpineGold Fresh Milk Fortified,Fresh Milk,GreenPasture,370g can,14100.0,2.3,27.7,30,-20,USA,No,Yes,10,370,8403261426501,SUP-148,2017-09-11,Award winner
48431596,SKU371800,InfantPure Baby Formula Premium,Baby Formula,DairyStar,400g tin,184200.0,16.6,18.8,365,4,Netherlands,No,Yes,24,250,3352243341651,SUP-120,2023-09-14,Export only
42435057,SKU837847,PureMilk Whey Powder Premium,Whey Powder,GreenPasture,Liter,40000.0,10.5,4.3,30,4,Australia,Pending,Yes,12,1000,2763887041515,SUP-167,2018-07-16,Domestic
72057330,SKU781153,PureMilk Whey Powder Low-fat,Whey Powder,CheeseCraft,370g can,44100.0,27.5,20.8,30,6,Indonesia,Yes,Yes,1,25000,3157590664676,SUP-129,2019-09-10,Domestic
95551987,SKU140208,LactoFresh Whey Powder Organic,Whey Powder,GreenPasture,370g can,57800.0,13.0,20.2,14,6,Australia,Yes,Yes,12,250,1111177532307,SUP-106,2017-01-13,Low margin
92176885,SKU384754,DairyStar Butter Organic,Butter,CreamTop,25kg bag,34200.0,31.1,22.7,180,-18,Indonesia,Pending,Yes,10,1000,6244996723271,SUP-104,2020-06-09,Award winner
51020278,SKU131963,CheeseCraft Yogurt Classic,Yogurt,CheeseCraft,25kg bag,22700.0,13.6,7.8,90,4,Netherlands,Pending,Yes,100,25000,6881951919994,SUP-171,2020-04-05,Discontinued soon
44007928,SKU713283,WheyPro Yogurt Full-cream,Yogurt,PureMilk,200ml sachet,17800.0,1.7,3.7,21,-20,Indonesia,Yes,Yes,24,25000,6995803584019,SUP-133,2015-07-29,Low margin
55443971,SKU851313,NaturaLac Cheese Premium,Cheese,CreamTop,1kg block,47300.0,14.1,7.0,365,-18,Australia,Yes,Yes,24,500,9948617637373,SUP-129,2023-04-08,Seasonal
42074636,SKU640849,CreamTop Fresh Milk Premium,Fresh Milk,WheyPro,250g pack,10600.0,37.7,26.2,365,-20,Indonesia,Yes,Yes,12,200,9149004769829,SUP-152,2017-12-31,Seasonal
28705295,SKU114397,InfantPure Fresh Milk Organic,Fresh Milk,WheyPro,200ml sachet,6200.0,36.0,19.1,30,6,Indonesia,Yes,Yes,24,200,3449407936739,SUP-104,2022-04-25,New launch
17760786,SKU354513,CheeseCraft Yogurt Organic,Yogurt,DairyStar,400g tin,20400.0,26.6,11.8,7,-18,Indonesia,Yes,Yes,12,500,1816781739722,SUP-141,2017-09-16,Discontinued soon
17695253,SKU143843,NaturaLac Fresh Milk Premium,Fresh Milk,CheeseCraft,Liter,13300.0,23.7,10.0,5,25,Indonesia,Yes,No,100,25000,2055443238581,SUP-161,2016-11-03,Export only
92701207,SKU109809,PureMilk Cheese Regular,Cheese,AlpineGold,Liter,60000.0,4.3,5.1,14,6,New Zealand,Yes,Yes,10,25000,6394970861009,SUP-118,2018-09-11,Award winner
11960855,SKU474243,GreenPasture Butter Fortified,Butter,GreenPasture,500ml bottle,33300.0,40.0,24.1,14,20,Indonesia,Yes,Yes,10,200,1760917398893,SUP-115,2015-02-24,Discontinued soon
21135902,SKU395102,CheeseCraft Fresh Milk Classic,Fresh Milk,NaturaLac,2L carton,8100.0,13.9,13.0,30,20,Netherlands,Yes,Yes,10,250,7669090478280,SUP-143,2018-01-13,Export only
63504929,SKU116023,CheeseCraft Yogurt Full-cream,Yogurt,InfantPure,2L carton,18600.0,13.2,26.9,30,8,Germany,Yes,Yes,1,370,6931144740176,SUP-167,2020-12-20,Export only
49250850,SKU788279,DairyStar Cream Fortified,Cream,GreenPasture,2L carton,36400.0,4.1,7.3,5,2,Netherlands,Yes,Yes,48,1000,6093326354947,SUP-149,2015-08-27,Export only
58130981,SKU238288,CheeseCraft Butter Full-cream,Butter,NaturaLac,370g can,23900.0,9.3,6.4,14,2,Indonesia,Yes,Yes,48,370,2841404733745,SUP-176,2016-10-27,Export only
72745510,SKU336101,InfantPure Yogurt Organic,Yogurt,DairyStar,400g tin,12300.0,32.3,27.9,7,4,Germany,Yes,Yes,12,400,8333051088018,SUP-156,2017-02-12,Seasonal
64258599,SKU467849,DairyStar Cheese Regular,Cheese,CheeseCraft,200ml sachet,73100.0,27.6,18.0,7,2,Indonesia,Yes,Yes,48,500,1586547992727,SUP-131,2015-03-25,Low margin
26051112,SKU936690,AlpineGold Fresh Milk Fortified,Fresh Milk,DairyStar,Liter,8400.0,37.5,26.6,21,15,Indonesia,Yes,Yes,48,500,4133767389367,SUP-153,2020-03-19,Best seller
68846117,SKU653232,AlpineGold Cream Full-cream,Cream,AlpineGold,400g tin,37800.0,32.0,15.7,730,15,Netherlands,Yes,Yes,24,400,7087724067639,SUP-171,2022-01-31,New launch
20939306,SKU728776,CreamTop Yogurt Classic,Yogurt,LactoFresh,200ml sachet,12300.0,5.4,3.5,30,20,Germany,Yes,Yes,12,250,6625839778672,SUP-126,2019-06-15,Domestic
71828010,SKU551071,CreamTop Butter Low-fat,Butter,PureMilk,500ml bottle,23400.0,27.2,21.0,14,20,Indonesia,Yes,Yes,5,370,5718798926065,SUP-161,2019-10-22,Award winner
66028075,SKU842636,WheyPro UHT Milk Classic,UHT Milk,AlpineGold,500ml bottle,9800.0,1.1,26.1,30,20,Indonesia,Yes,Yes,10,25000,1412044849276,SUP-160,2023-06-11,Seasonal
77300271,SKU245913,LactoFresh Baby Formula Low-fat,Baby Formula,PureMilk,370g can,97500.0,0.6,16.4,90,-20,USA,Yes,Yes,24,1000,7748456821934,SUP-128,2021-09-22,Export only
37716545,SKU454837,InfantPure UHT Milk Full-cream,UHT Milk,InfantPure,1kg block,13800.0,9.1,16.7,30,6,Australia,No,Yes,24,370,4682227949617,SUP-107,2015-12-01,Award winner
57115201,SKU257370,DairyStar UHT Milk Organic,UHT Milk,GreenPasture,2L carton,17900.0,23.1,27.3,7,25,Australia,Yes,Yes,24,400,9126046342468,SUP-103,2019-09-25,Best seller
53903939,SKU212696,InfantPure Cheese Low-fat,Cheese,CreamTop,400g tin,55900.0,9.0,6.1,90,15,Australia,Pending,Yes,5,1000,1361102719668,SUP-141,2018-01-03,Domestic
14320210,SKU782927,CreamTop Condensed Milk Organic,Condensed Milk,NaturaLac,200ml sachet,28900.0,0.9,22.9,21,2,Malaysia,Pending,Yes,10,400,5392925873670,SUP-138,2021-11-24,Domestic
36242010,SKU185085,DairyStar Cheese Fortified,Cheese,PureMilk,400g tin,59100.0,33.6,7.6,21,6,Netherlands,Yes,Yes,100,25000,6253100911956,SUP-179,2016-07-28,Export only
63242846,SKU354360,InfantPure Condensed Milk Full-cream,Condensed Milk,InfantPure,25kg bag,18800.0,7.3,11.6,5,-18,Malaysia,Yes,Yes,10,200,2022298021976,SUP-118,2022-09-09,New launch
98894432,SKU282183,GreenPasture Fresh Milk Organic,Fresh Milk,NaturaLac,kg,13800.0,21.6,29.7,730,6,Indonesia,Yes,Yes,48,400,8614384964421,SUP-108,2021-09-14,Low margin
33489504,SKU325094,DairyStar Fresh Milk Classic,Fresh Milk,WheyPro,25kg bag,14800.0,36.7,10.7,7,8,Indonesia,Yes,Yes,24,200,8150420747567,SUP-173,2015-03-21,Export only
79331939,SKU531567,InfantPure Ice Cream Mix Organic,Ice Cream Mix,InfantPure,370g can,43200.0,13.2,16.7,180,4,Netherlands,Yes,Yes,1,370,5576901416801,SUP-167,2016-02-28,Seasonal
40075876,SKU106662,CheeseCraft Fresh Milk Classic,Fresh Milk,PureMilk,500ml bottle,9900.0,18.9,21.6,21,2,Indonesia,Yes,Yes,24,200,5258618036734,SUP-116,2017-05-15,New launch
62489194,SKU478256,AlpineGold Cheese Regular,Cheese,DairyStar,400g tin,75500.0,19.1,3.1,5,8,Indonesia,Yes,Yes,100,25000,2328126031244,SUP-161,2017-12-12,Best seller
93061741,SKU513987,InfantPure Cheese Fortified,Cheese,NaturaLac,Liter,33600.0,35.0,19.9,5,-20,Netherlands,Yes,Yes,12,370,6979486518061,SUP-175,2021-06-01,Export only
81166957,SKU221833,InfantPure Fresh Milk Full-cream,Fresh Milk,CheeseCraft,250g pack,7600.0,29.4,21.1,30,6,New Zealand,Yes,Yes,100,1000,5513558559222,SUP-103,2019-10-06,Domestic
96305776,SKU636937,AlpineGold Butter Regular,Butter,InfantPure,400g tin,29000.0,22.7,28.4,730,15,New Zealand,Pending,Yes,1,2000,1401023278296,SUP-128,2017-02-26,Best seller
25428600,SKU829616,CreamTop Fresh Milk Low-fat,Fresh Milk,CheeseCraft,25kg bag,8800.0,39.4,28.3,14,4,Netherlands,Yes,No,10,250,6023825845464,SUP-112,2018-09-25,Award winner
40600185,SKU231899,NaturaLac Cheese Organic,Cheese,WheyPro,1kg block,72400.0,20.6,15.1,730,4,Netherlands,No,Yes,12,200,4224658368147,SUP-152,2022-02-14,Low margin
93651582,SKU881819,CreamTop Condensed Milk Full-cream,Condensed Milk,PureMilk,250g pack,22400.0,19.4,29.2,730,20,Indonesia,Yes,Yes,24,400,4758529654916,SUP-167,2021-11-17,New launch
62718591,SKU549254,LactoFresh Cheese Classic,Cheese,InfantPure,2L carton,57200.0,11.2,27.9,30,2,Indonesia,Yes,Yes,24,400,4510271482635,SUP-116,2019-01-05,Seasonal
80675456,SKU972025,NaturaLac Cheese Fortified,Cheese,DairyStar,200ml sachet,60700.0,35.2,19.1,730,8,Germany,Pending,Yes,12,2000,7420018258412,SUP-156,2015-03-29,Best seller
96928385,SKU360026,LactoFresh Cheese Low-fat,Cheese,PureMilk,370g can,67600.0,25.3,26.7,14,8,New Zealand,No,Yes,1,250,6160063419691,SUP-117,2022-08-08,Export only
29000321,SKU574549,AlpineGold Cheese Full-cream,Cheese,CheeseCraft,25kg bag,76200.0,31.8,25.5,21,2,Indonesia,No,Yes,5,370,1225608132300,SUP-148,2018-04-03,New launch
92209795,SKU509517,GreenPasture Whey Powder Premium,Whey Powder,CreamTop,25kg bag,31200.0,19.6,1.8,90,-20,Australia,Yes,Yes,48,500,7715603629638,SUP-133,2019-11-15,Seasonal
23855753,SKU181501,CheeseCraft UHT Milk Organic,UHT Milk,GreenPasture,Liter,11900.0,10.5,10.0,365,8,USA,Yes,Yes,10,400,3397733866705,SUP-163,2015-02-02,Award winner
81724046,SKU269683,CreamTop Fresh Milk Regular,Fresh Milk,NaturaLac,400g tin,6800.0,28.5,17.9,7,25,Netherlands,No,Yes,100,500,2322099390024,SUP-161,2018-08-26,New launch
12288663,SKU838266,LactoFresh UHT Milk Full-cream,UHT Milk,LactoFresh,1kg block,11500.0,33.2,5.6,14,4,Germany,Yes,Yes,5,200,5568884107654,SUP-131,2017-04-28,Seasonal
20611738,SKU520508,InfantPure Butter Fortified,Butter,LactoFresh,25kg bag,47000.0,15.2,29.6,90,15,New Zealand,Yes,Yes,24,250,9255604875647,SUP-167,2022-03-05,Low margin
52757155,SKU172556,NaturaLac Cream Classic,Cream,CheeseCraft,kg,35000.0,30.9,6.9,14,-20,Indonesia,Pending,Yes,1,370,6188792288799,SUP-105,2022-01-26,Seasonal
81822374,SKU361894,NaturaLac Cheese Premium,Cheese,NaturaLac,400g tin,71500.0,27.3,2.5,90,2,Netherlands,No,No,5,250,2634480616458,SUP-129,2018-06-15,Low margin
75236012,SKU426714,LactoFresh Cream Organic,Cream,NaturaLac,Liter,26200.0,11.5,13.4,730,2,Germany,No,Yes,1,1000,7530316415709,SUP-174,2016-05-21,Best seller
60293805,SKU936799,AlpineGold UHT Milk Fortified,UHT Milk,PureMilk,kg,16100.0,33.7,14.1,7,-18,Indonesia,Yes,Yes,12,400,9471796597748,SUP-130,2023-01-28,Best seller
31359660,SKU764424,PureMilk Cheese Organic,Cheese,NaturaLac,1kg block,51300.0,3.1,16.4,14,20,France,Yes,Yes,48,500,4739214922068,SUP-121,2019-06-26,Low margin
92996275,SKU636231,LactoFresh Fresh Milk Premium,Fresh Milk,CreamTop,Liter,8600.0,36.6,24.0,180,4,Netherlands,Yes,No,1,500,2530359548203,SUP-104,2016-10-17,Best seller
24019641,SKU126496,CheeseCraft Cream Low-fat,Cream,LactoFresh,25kg bag,19700.0,12.4,14.6,180,2,Australia,Yes,No,100,200,1238382547002,SUP-122,2022-07-18,Domestic
33292988,SKU167916,GreenPasture Condensed Milk Organic,Condensed Milk,CheeseCraft,kg,16200.0,26.1,13.5,5,4,Australia,Pending,No,48,400,9861669830321,SUP-105,2022-01-13,Best seller
51249853,SKU387283,GreenPasture Butter Regular,Butter,PureMilk,370g can,29100.0,33.0,9.9,90,25,New Zealand,Yes,Yes,1,1000,9864411940981,SUP-139,2021-09-26,Export only
11731646,SKU598534,WheyPro Fresh Milk Fortified,Fresh Milk,NaturaLac,200ml sachet,13000.0,7.4,27.6,5,-18,Indonesia,Yes,Yes,10,250,5194817487931,SUP-103,2022-08-08,New launch
74121919,SKU823669,CreamTop Cheese Classic,Cheese,InfantPure,400g tin,42500.0,9.3,8.4,5,2,Indonesia,Yes,Yes,5,250,2097887771629,SUP-139,2016-01-29,Award winner
49906369,SKU142046,GreenPasture UHT Milk Full-cream,UHT Milk,GreenPasture,Liter,16500.0,27.4,11.5,365,6,Indonesia,Pending,Yes,24,25000,8550884532802,SUP-134,2023-10-06,Award winner
73269953,SKU261564,InfantPure Butter Full-cream,Butter,LactoFresh,200ml sachet,35200.0,4.2,9.0,7,2,Malaysia,No,Yes,24,1000,7238088716483,SUP-150,2020-10-29,Best seller
42304195,SKU772153,CheeseCraft Cheese Full-cream,Cheese,InfantPure,200ml sachet,69100.0,2.8,23.8,365,15,Germany,Yes,Yes,24,400,7644587915266,SUP-134,2022-09-18,Award winner
96436939,SKU160291,InfantPure Whey Powder Classic,Whey Powder,NaturaLac,370g can,32600.0,12.7,22.1,5,4,Australia,Yes,Yes,1,2000,6809359498730,SUP-140,2019-09-22,Discontinued soon
91095758,SKU484127,NaturaLac UHT Milk Premium,UHT Milk,PureMilk,25kg bag,8600.0,10.4,7.7,14,20,New Zealand,Yes,No,5,2000,4172432388596,SUP-123,2023-12-28,Best seller
69370588,SKU801446,CreamTop Butter Full-cream,Butter,NaturaLac,500ml bottle,21800.0,6.0,23.8,21,6,France,Yes,No,5,250,6750224402898,SUP-176,2022-12-27,Award winner
86606557,SKU788534,DairyStar Condensed Milk Fortified,Condensed Milk,PureMilk,400g tin,28000.0,14.4,5.8,730,4,Malaysia,Yes,Yes,24,250,5434612701100,SUP-103,2016-11-15,New launch
23266015,SKU421887,LactoFresh UHT Milk Regular,UHT Milk,InfantPure,1kg block,12600.0,25.3,28.2,7,-18,Indonesia,Yes,Yes,48,200,8248857428422,SUP-133,2023-12-07,New launch
96142051,SKU709073,NaturaLac Cheese Premium,Cheese,WheyPro,250g pack,68500.0,19.2,8.0,365,15,Netherlands,No,Yes,24,400,7394555818766,SUP-118,2022-06-22,New launch
83231462,SKU686565,DairyStar Yogurt Fortified,Yogurt,AlpineGold,1kg block,21700.0,19.0,28.9,90,8,France,Yes,Yes,10,25000,6764484582984,SUP-159,2019-03-20,Award winner
86278886,SKU643118,InfantPure Whey Powder Low-fat,Whey Powder,LactoFresh,1kg block,41000.0,9.5,4.3,30,6,Germany,No,No,1,2000,4052128759156,SUP-147,2015-05-15,Low margin
23823078,SKU200639,CheeseCraft Cheese Organic,Cheese,WheyPro,250g pack,35700.0,4.8,7.0,14,20,New Zealand,No,Yes,24,370,3366362140308,SUP-111,2017-09-13,Low margin
42140393,SKU277045,PureMilk Cheese Full-cream,Cheese,AlpineGold,2L carton,58500.0,22.1,1.3,365,8,Netherlands,Yes,Yes,5,2000,8129050573192,SUP-171,2017-11-24,Domestic
57213678,SKU118009,WheyPro Fresh Milk Regular,Fresh Milk,InfantPure,1kg block,7100.0,34.1,8.4,5,2,Indonesia,Yes,Yes,10,1000,4553243020647,SUP-104,2022-05-12,Award winner
78512880,SKU258478,NaturaLac UHT Milk Low-fat,UHT Milk,CreamTop,250g pack,12700.0,12.3,2.7,21,-20,Australia,No,Yes,5,25000,7508471543602,SUP-109,2022-04-07,Award winner
84116209,SKU917097,CreamTop Fresh Milk Fortified,Fresh Milk,InfantPure,250g pack,6700.0,8.9,5.6,5,-20,USA,Yes,Yes,48,1000,9207291597600,SUP-169,2023-08-02,New launch
14156530,SKU473829,InfantPure Butter Low-fat,Butter,LactoFresh,500ml bottle,21100.0,7.8,16.4,365,-20,Indonesia,Yes,No,10,200,1495680907910,SUP-115,2023-06-16,Export only
50266874,SKU575357,DairyStar Cheese Fortified,Cheese,PureMilk,370g can,72400.0,19.2,1.3,21,-20,USA,No,No,1,200,5481631781064,SUP-180,2019-10-21,Export only
22938362,SKU332559,AlpineGold Fresh Milk Organic,Fresh Milk,CreamTop,25kg bag,6400.0,32.3,20.5,180,6,Indonesia,Yes,Yes,10,25000,8292473660870,SUP-179,2021-08-25,New launch
48988923,SKU341380,WheyPro Fresh Milk Fortified,Fresh Milk,PureMilk,400g tin,8900.0,3.6,24.5,180,-20,Indonesia,Yes,Yes,5,25000,2636776895924,SUP-156,2018-07-26,Export only
32867072,SKU688836,CheeseCraft Cream Regular,Cream,InfantPure,kg,24700.0,26.6,26.7,730,6,Netherlands,Yes,Yes,48,500,1593155644935,SUP-139,2015-10-17,Discontinued soon
95093507,SKU591776,LactoFresh Yogurt Fortified,Yogurt,AlpineGold,kg,25100.0,2.8,10.5,730,-20,Indonesia,Yes,Yes,5,1000,3416323009845,SUP-167,2016-07-15,Seasonal
50496262,SKU204450,PureMilk Whey Powder Low-fat,Whey Powder,GreenPasture,250g pack,50100.0,39.3,6.4,5,25,Australia,No,Yes,12,370,5049180512157,SUP-166,2016-09-17,Seasonal
60097291,SKU666918,AlpineGold Cheese Regular,Cheese,WheyPro,500ml bottle,50800.0,24.0,14.8,21,20,Australia,No,Yes,48,400,4893695405394,SUP-121,2019-06-27,Low margin
76481299,SKU330825,AlpineGold Butter Regular,Butter,CreamTop,400g tin,26800.0,21.1,7.0,730,-20,Indonesia,Yes,Yes,10,500,7543404376704,SUP-148,2021-09-04,Export only
80872214,SKU922966,InfantPure Cheese Fortified,Cheese,LactoFresh,500ml bottle,56400.0,14.2,19.4,180,15,France,No,No,100,2000,7914836678119,SUP-104,2020-10-27,Export only
99582743,SKU126905,NaturaLac Whey Powder Low-fat,Whey Powder,GreenPasture,kg,29100.0,15.7,10.7,21,2,Germany,Yes,Yes,1,400,3109577206900,SUP-151,2023-04-11,Award winner
61178649,SKU229882,InfantPure Cream Full-cream,Cream,CheeseCraft,400g tin,19700.0,8.6,24.5,14,4,Indonesia,Yes,Yes,100,250,3658614737321,SUP-174,2022-03-07,Seasonal
34505498,SKU269532,NaturaLac UHT Milk Premium,UHT Milk,NaturaLac,370g can,19100.0,20.6,12.3,14,4,New Zealand,Yes,Yes,1,2000,3543574505756,SUP-167,2022-01-29,New launch
26280731,SKU862230,AlpineGold UHT Milk Regular,UHT Milk,CreamTop,200ml sachet,21100.0,3.0,17.4,21,-18,Indonesia,Yes,No,48,2000,7961539482418,SUP-118,2021-02-21,Best seller
18154269,SKU810962,WheyPro Whey Powder Classic,Whey Powder,LactoFresh,250g pack,28300.0,6.1,11.4,730,20,Indonesia,Pending,Yes,5,2000,6378100525338,SUP-155,2016-02-15,Discontinued soon
95290143,SKU997386,CreamTop Butter Fortified,Butter,NaturaLac,250g pack,23200.0,35.1,19.2,365,25,USA,Yes,Yes,10,200,5718079955663,SUP-173,2017-04-19,Low margin
85328673,SKU879937,CreamTop Fresh Milk Full-cream,Fresh Milk,GreenPasture,25kg bag,12400.0,11.8,3.4,30,4,Australia,Yes,Yes,24,500,4946386907125,SUP-117,2019-10-30,Best seller
79364898,SKU196041,PureMilk Cheese Full-cream,Cheese,WheyPro,250g pack,71500.0,0.1,19.6,90,15,France,Yes,Yes,10,370,2678609474752,SUP-106,2018-03-13,Discontinued soon
39420705,SKU168434,PureMilk Ice Cream Mix Regular,Ice Cream Mix,LactoFresh,2L carton,24600.0,18.7,8.9,5,20,New Zealand,Yes,Yes,12,250,3322282693266,SUP-178,2019-12-27,Low margin
33948451,SKU145240,InfantPure Fresh Milk Organic,Fresh Milk,CreamTop,250g pack,10000.0,26.1,1.4,30,8,Australia,Pending,Yes,24,2000,8214204427641,SUP-120,2016-12-02,Best seller
83559210,SKU770880,GreenPasture Cheese Fortified,Cheese,LactoFresh,200ml sachet,32500.0,27.7,13.9,5,2,Indonesia,Yes,Yes,5,400,8251200960586,SUP-140,2015-05-18,Best seller
67601197,SKU259646,LactoFresh Fresh Milk Regular,Fresh Milk,CreamTop,500ml bottle,11000.0,24.3,22.3,365,6,Netherlands,Yes,Yes,10,1000,3960785060503,SUP-137,2021-07-27,New launch
44237614,SKU205984,DairyStar Cream Low-fat,Cream,DairyStar,250g pack,38000.0,20.8,18.7,7,2,Netherlands,Yes,Yes,48,500,7299394445797,SUP-139,2023-08-25,Domestic
32867121,SKU131041,DairyStar Baby Formula Organic,Baby Formula,LactoFresh,25kg bag,205800.0,26.8,3.6,21,20,Netherlands,Yes,Yes,24,200,8694483383032,SUP-139,2020-12-10,New launch
75006770,SKU314432,LactoFresh Fresh Milk Classic,Fresh Milk,CheeseCraft,250g pack,14600.0,22.8,4.8,30,15,Germany,Yes,Yes,24,370,6473013132327,SUP-141,2023-11-14,Export only
48562995,SKU486681,NaturaLac UHT Milk Low-fat,UHT Milk,AlpineGold,25kg bag,20000.0,38.5,20.1,180,-20,Netherlands,Yes,Yes,24,370,3807503654206,SUP-136,2020-10-04,Export only
74384185,SKU565091,AlpineGold Cheese Low-fat,Cheese,LactoFresh,370g can,46100.0,8.8,26.1,180,-18,USA,Yes,Yes,100,200,2559548811153,SUP-107,2015-12-05,Award winner
